Date,Year,PointName,Name Year,Name Year Run,SurveyID,AREA,Route ,Time,Temp (°F),Wind (mph) ,% Cloud,0-3min Passive BACS,4-6min Playback BACS,TotalBACS,TotalNOBO
4/24/2008,2008,L2,L2 2008,L2 2008 2,2008 2,CURE,LK,10:46,75,0,0,0,0,0,0
4/30/2008,2008,L2,L2 2008,L2 2008 3,2008 3,CURE,LK,6:33,40,0,0,0,0,0,0
4/28/2009,2009,L2,L2 2009,L2 2009 1,2009 1,CURE,LK,6:22,58,0,0,1,1,2,0
4/30/2009,2009,L2,L2 2009,L2 2009 2,2009 2,CURE,LK,10:12,65,1,100,2,2,2,0
5/5/2009,2009,L2,L2 2009,L2 2009 3,2009 3,CURE,LK,6:25,61,0,100,0,2,2,2
4/22/2010,2010,L2,L2 2010,L2 2010 1,2010 1,CURE,LK,6:30,43,0,0,0,0,0,1
4/28/2010,2010,L2,L2 2010,L2 2010 2,2010 2,CURE,LK,10:09,66,0,10,0,0,0,0
5/3/2010,2010,L2,L2 2010,L2 2010 3,2010 3,CURE,LK,6:27,73,1,100,0,1,0,0
4/30/2007,2007,L20,L20 2007,L20 2007 1,2007 1,CURE,LK,10:25,78,7,0,0,0,0,0
5/2/2007,2007,L20,L20 2007,L20 2007 2,2007 2,CURE,LK,7:15,61,3,10,1,1,0,0
5/10/2007,2007,L20,L20 2007,L20 2007 3,2007 3,CURE,LK,9:50,70,1,100,0,0,0,0
4/22/2008,2008,L20,L20 2008,L20 2008 1,2008 1,CURE,LK,10:12,70,7,100,0,0,0,0
4/24/2008,2008,L20,L20 2008,L20 2008 2,2008 2,CURE,LK,7:38,61,0,0,0,0,1,0
4/30/2008,2008,L20,L20 2008,L20 2008 3,2008 3,CURE,LK,9:54,64,2,0,1,1,1,0
4/28/2009,2009,L20,L20 2009,L20 2009 1,2009 1,CURE,LK,11:29,82,3,2,0,0,0,0
4/30/2009,2009,L20,L20 2009,L20 2009 2,2009 2,CURE,LK,6:04,58,2,100,1,1,1,1
5/6/2009,2009,L20,L20 2009,L20 2009 3,2009 3,CURE,LK,10:47,80,4,100,0,2,1,0
4/26/2010,2010,L20,L20 2010,L20 2010 1,2010 1,CURE,LK,10:38,77,3,10,0,0,0,0
4/28/2010,2010,L20,L20 2010,L20 2010 2,2010 2,CURE,LK,6:13,44,0,0,0,0,0,0
5/3/2010,2010,L20,L20 2010,L20 2010 3,2010 3,CURE,LK,10:31,82,0,100,0,0,0,0
4/30/2007,2007,L21,L21 2007,L21 2007 1,2007 1,CURE,LK,10:35,80,2,0,0,0,0,0
5/2/2007,2007,L21,L21 2007,L21 2007 2,2007 2,CURE,LK,7:04,61,0,10,0,0,0,0
5/10/2007,2007,L21,L21 2007,L21 2007 3,2007 3,CURE,LK,10:02,71,0,100,1,1,0,0
4/22/2008,2008,L21,L21 2008,L21 2008 1,2008 1,CURE,LK,9:53,75,0,10,1,1,1,0
4/24/2008,2008,L21,L21 2008,L21 2008 2,2008 2,CURE,LK,7:27,60,0,10,0,1,0,1
4/30/2008,2008,L21,L21 2008,L21 2008 3,2008 3,CURE,LK,10:04,65,4,0,1,1,1,0
4/28/2009,2009,L21,L21 2009,L21 2009 1,2009 1,CURE,LK,11:05,80,3,1,1,2,1,0
4/30/2009,2009,L21,L21 2009,L21 2009 2,2009 2,CURE,LK,6:15,58,1,100,1,2,2,1
5/6/2009,2009,L21,L21 2009,L21 2009 3,2009 3,CURE,LK,10:37,79,4,90,1,1,2,0
4/26/2010,2010,L21,L21 2010,L21 2010 1,2010 1,CURE,LK,10:17,76,6,10,0,0,0,0
4/28/2010,2010,L21,L21 2010,L21 2010 2,2010 2,CURE,LK,6:36,44,0,0,1,1,1,1
5/3/2010,2010,L21,L21 2010,L21 2010 3,2010 3,CURE,LK,10:11,81,4,100,1,1,1,0
4/26/2011,2011,L21,L21 2011,L21 2011 1,2011 1,CURE,LK,8:49,74,1,100,0,0,0,0
5/2/2011,2011,L21,L21 2011,L21 2011 2,2011 2,CURE,LK,8:55,71,10,40,0,0,0,0
5/3/2011,2011,L21,L21 2011,L21 2011 3,2011 3,CURE,LK,8:25,74,6,0,0,0,0,0
4/30/2012,2012,L21,L21 2012,L21 2012 1,2012 1,CURE,LK,7:22,,0-15,,0,0,0,0
5/2/2012,2012,L21,L21 2012,L21 2012 2,2012 2,CURE,LK,8:29,68,7,15,0,0,0,1
5/3/2012,2012,L21,L21 2012,L21 2012 3,2012 3,CURE,LK,10:23,73,5,0,0,0,0,0
4/23/2013,2013,L21,L21 2013,L21 2013 1,2013 1,CURE,LK,10:59,57,5,,0,0,0,
4/25/2013,2013,L21,L21 2013,L21 2013 2,2013 2,CURE,LK,8:01,60,3,100,0,0,0,0
5/1/2013,2013,L21,L21 2013,L21 2013 3,2013 3,CURE,LK,8:01,61,2,100,0,0,0,0
4/24/2014,2014,L21,L21 2014,L21 2014 1,2014 1,CURE,LK,8:23,55,0,0,0,0,0,0
4/25/2014,2014,L21,L21 2014,L21 2014 2,2014 2,CURE,LK,7:23,54,0,0,0,0,0,0
4/28/2014,2014,L21,L21 2014,L21 2014 3,2014 3,CURE,LK,10:38,76,0,70,0,0,0,0
5/5/2015,2015,L21,L21 2015,L21 2015 1,2015 1,CURE,LK,9:00,70,0,0,0,0,0,0
5/8/2015,2015,L21,L21 2015,L21 2015 2,2015 2,CURE,LK,7:11,62,1,0,0,0,0,0
4/30/2007,2007,L22,L22 2007,L22 2007 1,2007 1,CURE,LK,10:44,82,5,0,0,0,0,0
5/2/2007,2007,L22,L22 2007,L22 2007 2,2007 2,CURE,LK,6:54,60,0,10,0,0,0,0
5/10/2007,2007,L22,L22 2007,L22 2007 3,2007 3,CURE,LK,10:14,73,0,100,1,1,1,0
4/22/2008,2008,L22,L22 2008,L22 2008 1,2008 1,CURE,LK,10:03,75,0,10,0,0,0,0
4/24/2008,2008,L22,L22 2008,L22 2008 2,2008 2,CURE,LK,7:16,58,0,10,0,0,0,0
4/30/2008,2008,L22,L22 2008,L22 2008 3,2008 3,CURE,LK,10:15,66,2,0,0,0,0,0
4/28/2009,2009,L22,L22 2009,L22 2009 1,2009 1,CURE,LK,11:15,81,1,0,1,2,2,0
4/30/2009,2009,L22,L22 2009,L22 2009 2,2009 2,CURE,LK,6:26,58,1,100,1,1,0,1
5/6/2009,2009,L22,L22 2009,L22 2009 3,2009 3,CURE,LK,10:27,78,1,95,1,0,1,0
4/26/2010,2010,L22,L22 2010,L22 2010 1,2010 1,CURE,LK,10:26,76,3,15,0,0,0,0
4/28/2010,2010,L22,L22 2010,L22 2010 2,2010 2,CURE,LK,6:26,44,0,0,1,1,1,0
5/3/2010,2010,L22,L22 2010,L22 2010 3,2010 3,CURE,LK,10:20,81,7,100,0,0,0,0
4/30/2007,2007,L23,L23 2007,L23 2007 1,2007 1,CURE,LK,10:58,83,9,0,0,1,1,0
5/2/2007,2007,L23,L23 2007,L23 2007 2,2007 2,CURE,LK,6:40,60,0,10,2,2,2,0
5/10/2007,2007,L23,L23 2007,L23 2007 3,2007 3,CURE,LK,10:31,75,0,95,0,0,1,0
4/22/2008,2008,L23,L23 2008,L23 2008 1,2008 1,CURE,LK,10:15,76,1,10,0,0,0,0
4/24/2008,2008,L23,L23 2008,L23 2008 2,2008 2,CURE,LK,7:00,57,0,20,1,1,1,0
4/30/2008,2008,L23,L23 2008,L23 2008 3,2008 3,CURE,LK,10:29,66,1,0,0,0,0,0
4/28/2009,2009,L23,L23 2009,L23 2009 1,2009 1,CURE,LK,10:50,79,1,5,2,2,2,0
4/30/2009,2009,L23,L23 2009,L23 2009 2,2009 2,CURE,LK,6:42,58,0,100,3,4,4,0
5/6/2009,2009,L23,L23 2009,L23 2009 3,2009 3,CURE,LK,10:15,77,2,90,2,3,2,0
4/26/2010,2010,L23,L23 2010,L23 2010 1,2010 1,CURE,LK,10:03,76,6,10,0,1,1,0
4/28/2010,2010,L23,L23 2010,L23 2010 2,2010 2,CURE,LK,6:51,45,0,0,3,3,3,0
5/3/2010,2010,L23,L23 2010,L23 2010 3,2010 3,CURE,LK,9:54,81,2,100,1,3,3,0
4/26/2011,2011,L23,L23 2011,L23 2011 1,2011 1,CURE,LK,8:34,74,0,100,0,1,1,0
5/2/2011,2011,L23,L23 2011,L23 2011 2,2011 2,CURE,LK,8:39,70,5,50,2,2,2,0
5/3/2011,2011,L23,L23 2011,L23 2011 3,2011 3,CURE,LK,8:39,76,4,10,1,1,1,0
4/30/2012,2012,L23,L23 2012,L23 2012 1,2012 1,CURE,LK,7:12,,0-5,,3,3,3,0
5/2/2012,2012,L23,L23 2012,L23 2012 2,2012 2,CURE,LK,8:14,66,5,25,2,2,2,0
5/3/2012,2012,L23,L23 2012,L23 2012 3,2012 3,CURE,LK,10:34,76,4,0,3,3,3,0
4/23/2013,2013,L23,L23 2013,L23 2013 1,2013 1,CURE,LK,10:48,55,5,,0,0,0,
4/25/2013,2013,L23,L23 2013,L23 2013 2,2013 2,CURE,LK,8:17,60,2,100,0,0,0,0
5/1/2013,2013,L23,L23 2013,L23 2013 3,2013 3,CURE,LK,8:12,61,4,100,0,1,1,0
4/24/2014,2014,L23,L23 2014,L23 2014 1,2014 1,CURE,LK,8:10,49,0,0,0,0,0,0
4/25/2014,2014,L23,L23 2014,L23 2014 2,2014 2,CURE,LK,7:08,52,1,5,0,0,0,0
4/28/2014,2014,L23,L23 2014,L23 2014 3,2014 3,CURE,LK,10:52,76,0,70,0,0,0,0
5/5/2015,2015,L23,L23 2015,L23 2015 1,2015 1,CURE,LK,8:46,65,0,0,1,2,2,0
5/8/2015,2015,L23,L23 2015,L23 2015 2,2015 2,CURE,LK,6:56,62,1,0,1,1,1,0
4/30/2007,2007,L24,L24 2007,L24 2007 1,2007 1,CURE,LK,11:17,85,10,0,2,2,2,0
5/2/2007,2007,L24,L24 2007,L24 2007 2,2007 2,CURE,LK,6:25,60,2,5,1,1,1,0
5/10/2007,2007,L24,L24 2007,L24 2007 3,2007 3,CURE,LK,10:48,75,1,75,1,1,1,0
4/22/2008,2008,L24,L24 2008,L24 2008 1,2008 1,CURE,LK,10:31,76,1,15,0,2,2,0
4/24/2008,2008,L24,L24 2008,L24 2008 2,2008 2,CURE,LK,6:40,56,0,30,0,0,0,0
4/30/2008,2008,L24,L24 2008,L24 2008 3,2008 3,CURE,LK,10:42,68,2,0,0,0,0,0
4/28/2009,2009,L24,L24 2009,L24 2009 1,2009 1,CURE,LK,10:30,77,8,10,0,1,2,1
4/30/2009,2009,L24,L24 2009,L24 2009 2,2009 2,CURE,LK,6:58,58,1,100,2,2,1,0
5/6/2009,2009,L24,L24 2009,L24 2009 3,2009 3,CURE,LK,9:58,76,3,100,0,0,1,1
4/22/2010,2010,L24,L24 2010,L24 2010 1,2010 1,CURE,LK,10:15,65,9,0,0,0,0,0
4/28/2010,2010,L24,L24 2010,L24 2010 2,2010 2,CURE,LK,7:25,47,2,0,0,0,0,0
5/3/2010,2010,L24,L24 2010,L24 2010 3,2010 3,CURE,LK,9:40,80,2,100,0,0,0,0
4/26/2011,2011,L24,L24 2011,L24 2011 1,2011 1,CURE,LK,8:15,73,2,100,0,0,0,1
5/2/2011,2011,L24,L24 2011,L24 2011 2,2011 2,CURE,LK,9:13,72,5,20,0,0,0,0
5/3/2011,2011,L24,L24 2011,L24 2011 3,2011 3,CURE,LK,8:55,76,8,15,0,0,0,0
4/30/2012,2012,L24,L24 2012,L24 2012 1,2012 1,CURE,LK,6:59,,0-5,,0,0,0,0
5/2/2012,2012,L24,L24 2012,L24 2012 2,2012 2,CURE,LK,7:53,66,5,25,1,1,1,1
5/3/2012,2012,L24,L24 2012,L24 2012 3,2012 3,CURE,LK,10:48,76,5,0,1,1,1,0
4/23/2013,2013,L24,L24 2013,L24 2013 1,2013 1,CURE,LK,11:20,57,3,,0,0,0,
4/25/2013,2013,L24,L24 2013,L24 2013 2,2013 2,CURE,LK,7:55,60,4,100,0,0,0,0
5/1/2013,2013,L24,L24 2013,L24 2013 3,2013 3,CURE,LK,7:44,61,1,100,0,0,0,1
4/24/2014,2014,L24,L24 2014,L24 2014 1,2014 1,CURE,LK,7:39,46,1,0,0,0,0,0
4/25/2014,2014,L24,L24 2014,L24 2014 2,2014 2,CURE,LK,6:52,50,1,5,0,0,0,0
4/28/2014,2014,L24,L24 2014,L24 2014 3,2014 3,CURE,LK,11:11,78,0,70,0,0,0,0
5/5/2015,2015,L24,L24 2015,L24 2015 1,2015 1,CURE,LK,8:30,62,0,0,0,0,0,0
5/8/2015,2015,L24,L24 2015,L24 2015 2,2015 2,CURE,LK,6:40,61,1,0,0,0,0,0
4/30/2007,2007,L25,L25 2007,L25 2007 1,2007 1,CURE,LK,11:30,85,12,0,0,0,0,0
5/2/2007,2007,L25,L25 2007,L25 2007 2,2007 2,CURE,LK,6:13,60,1,0,1,1,1,0
5/10/2007,2007,L25,L25 2007,L25 2007 3,2007 3,CURE,LK,10:58,75,2,80,0,0,0,0
4/22/2008,2008,L25,L25 2008,L25 2008 1,2008 1,CURE,LK,10:45,77,0,15,0,0,0,0
4/24/2008,2008,L25,L25 2008,L25 2008 2,2008 2,CURE,LK,6:27,56,0,30,1,2,2,0
4/30/2008,2008,L25,L25 2008,L25 2008 3,2008 3,CURE,LK,10:54,70,1,0,0,1,1,0
4/28/2009,2009,L25,L25 2009,L25 2009 1,2009 1,CURE,LK,10:17,76,6,20,2,1,1,1
4/30/2009,2009,L25,L25 2009,L25 2009 2,2009 2,CURE,LK,7:12,59,3,100,2,2,2,2
5/6/2009,2009,L25,L25 2009,L25 2009 3,2009 3,CURE,LK,9:40,75,2,90,0,0,0,1
4/22/2010,2010,L25,L25 2010,L25 2010 1,2010 1,CURE,LK,10:02,64,6,0,0,0,0,0
4/28/2010,2010,L25,L25 2010,L25 2010 2,2010 2,CURE,LK,7:12,45,0,0,0,0,0,1
5/3/2010,2010,L25,L25 2010,L25 2010 3,2010 3,CURE,LK,9:19,79,2,100,1,0,1,2
4/30/2007,2007,L3,L3 2007,L3 2007 1,2007 1,CURE,LK,6:46,58,0,0,0,0,0,0
5/2/2007,2007,L3,L3 2007,L3 2007 2,2007 2,CURE,LK,10:27,76,3,5,0,0,0,0
5/10/2007,2007,L3,L3 2007,L3 2007 3,2007 3,CURE,LK,6:37,64,0,100,0,0,0,0
4/22/2008,2008,L3,L3 2008,L3 2008 1,2008 1,CURE,LK,6:56,56,1,75,0,0,0,0
4/24/2008,2008,L3,L3 2008,L3 2008 2,2008 2,CURE,LK,10:34,74,0,0,0,0,0,0
4/30/2008,2008,L3,L3 2008,L3 2008 3,2008 3,CURE,LK,6:42,40,0,0,0,0,0,0
4/28/2009,2009,L3,L3 2009,L3 2009 1,2009 1,CURE,LK,6:42,58,0,0,1,1,1,1
4/30/2009,2009,L3,L3 2009,L3 2009 2,2009 2,CURE,LK,9:55,65,1,100,0,0,0,1
5/6/2009,2009,L3,L3 2009,L3 2009 3,2009 3,CURE,LK,6:34,62,0,100,0,0,0,1
4/22/2010,2010,L3,L3 2010,L3 2010 1,2010 1,CURE,LK,6:54,44,0,0,0,0,0,0
4/30/2007,2007,L4,L4 2007,L4 2007 1,2007 1,CURE,LK,7:02,59,0,0,0,0,0,2
5/2/2007,2007,L4,L4 2007,L4 2007 2,2007 2,CURE,LK,10:14,76,5,10,0,0,0,0
5/10/2007,2007,L4,L4 2007,L4 2007 3,2007 3,CURE,LK,6:52,64,0,100,0,0,0,1
4/22/2008,2008,L4,L4 2008,L4 2008 1,2008 1,CURE,LK,7:10,57,3,90,0,0,0,0
4/24/2008,2008,L4,L4 2008,L4 2008 2,2008 2,CURE,LK,10:23,74,0,0,0,0,0,0
4/30/2008,2008,L4,L4 2008,L4 2008 3,2008 3,CURE,LK,6:52,40,0,0,0,0,0,0
4/28/2009,2009,L4,L4 2009,L4 2009 1,2009 1,CURE,LK,6:59,59,0,0,0,0,0,0
4/30/2009,2009,L4,L4 2009,L4 2009 2,2009 2,CURE,LK,9:43,64,1,100,0,0,0,0
5/6/2009,2009,L4,L4 2009,L4 2009 3,2009 3,CURE,LK,6:50,62,0,100,0,0,0,0
4/22/2010,2010,L4,L4 2010,L4 2010 1,2010 1,CURE,LK,7:09,47,0,0,0,0,1,0
4/28/2010,2010,L4,L4 2010,L4 2010 2,2010 2,CURE,LK,9:47,65,1,0,0,0,0,0
5/3/2010,2010,L4,L4 2010,L4 2010 3,2010 3,CURE,LK,6:47,73,0,100,1,1,1,0
4/26/2011,2011,L4,L4 2011,L4 2011 1,2011 1,CURE,LK,6:33,69,1,100,0,0,0,1
5/2/2011,2011,L4,L4 2011,L4 2011 2,2011 2,CURE,LK,10:25,78,5,10,0,0,0,0
5/3/2011,2011,L4,L4 2011,L4 2011 3,2011 3,CURE,LK,10:24,78,3,60,0,0,0,0
4/30/2012,2012,L4,L4 2012,L4 2012 1,2012 1,CURE,LK,6:08,,0-5,,0,0,0,0
5/2/2012,2012,L4,L4 2012,L4 2012 2,2012 2,CURE,LK,6:50,64,4,100,0,0,0,0
5/3/2012,2012,L4,L4 2012,L4 2012 3,2012 3,CURE,LK,6:20,65,0,0,0,0,0,0
4/23/2013,2013,L4,L4 2013,L4 2013 1,2013 1,CURE,LK,6:34,47,,,0,0,0,
4/25/2013,2013,L4,L4 2013,L4 2013 2,2013 2,CURE,LK,6:19,60,4,100,0,0,0,0
5/1/2013,2013,L4,L4 2013,L4 2013 3,2013 3,CURE,LK,6:24,60,1,100,0,0,0,0
4/24/2014,2014,L4,L4 2014,L4 2014 1,2014 1,CURE,LK,6:20,45,0,0,0,0,0,0
4/25/2014,2014,L4,L4 2014,L4 2014 2,2014 2,CURE,LK,10:58,70,10,20,0,0,0,0
4/28/2014,2014,L4,L4 2014,L4 2014 3,2014 3,CURE,LK,12:28,79,0,70,0,0,0,0
4/30/2007,2007,L5,L5 2007,L5 2007 1,2007 1,CURE,LK,7:18,62,0,0,0,0,0,0
5/2/2007,2007,L5,L5 2007,L5 2007 2,2007 2,CURE,LK,10:01,75,3,20,0,0,0,0
5/10/2007,2007,L5,L5 2007,L5 2007 3,2007 3,CURE,LK,7:05,64,0,100,0,0,0,0
4/22/2008,2008,L5,L5 2008,L5 2008 1,2008 1,CURE,LK,7:22,57,5,100,0,0,0,0
4/24/2008,2008,L5,L5 2008,L5 2008 2,2008 2,CURE,LK,10:14,74,1,0,0,0,0,0
4/30/2008,2008,L5,L5 2008,L5 2008 3,2008 3,CURE,LK,7:00,40,0,0,0,0,0,0
4/28/2009,2009,L5,L5 2009,L5 2009 1,2009 1,CURE,LK,7:10,59,0,0,0,0,0,0
4/30/2009,2009,L5,L5 2009,L5 2009 2,2009 2,CURE,LK,9:32,64,1,100,0,0,0,0
5/6/2009,2009,L5,L5 2009,L5 2009 3,2009 3,CURE,LK,7:02,62,0,100,1,1,1,0
4/22/2010,2010,L5,L5 2010,L5 2010 1,2010 1,CURE,LK,7:21,48,2,0,0,0,0,0
4/28/2010,2010,L5,L5 2010,L5 2010 2,2010 2,CURE,LK,9:36,64,1,0,0,0,0,0
5/3/2010,2010,L5,L5 2010,L5 2010 3,2010 3,CURE,LK,6:58,74,1,100,0,0,0,0
4/30/2007,2007,L6,L6 2007,L6 2007 1,2007 1,CURE,LK,7:30,63,0,0,0,0,0,0
5/2/2007,2007,L6,L6 2007,L6 2007 2,2007 2,CURE,LK,9:50,73,2,15,0,0,0,0
5/10/2007,2007,L6,L6 2007,L6 2007 3,2007 3,CURE,LK,7:42,64,1,100,0,0,0,0
4/22/2008,2008,L6,L6 2008,L6 2008 1,2008 1,CURE,LK,7:34,57,5,100,0,0,0,0
4/24/2008,2008,L6,L6 2008,L6 2008 2,2008 2,CURE,LK,10:05,74,1,5,0,0,0,0
4/30/2008,2008,L6,L6 2008,L6 2008 3,2008 3,CURE,LK,7:10,43,0,0,0,0,0,0
4/28/2009,2009,L6,L6 2009,L6 2009 1,2009 1,CURE,LK,7:23,60,0,0,1,0,0,0
4/30/2009,2009,L6,L6 2009,L6 2009 2,2009 2,CURE,LK,9:20,64,3,100,0,0,0,0
5/6/2009,2009,L6,L6 2009,L6 2009 3,2009 3,CURE,LK,7:14,62,0,90,0,0,0,0
4/22/2010,2010,L6,L6 2010,L6 2010 1,2010 1,CURE,LK,7:34,50,0,0,0,0,0,0
4/28/2010,2010,L6,L6 2010,L6 2010 2,2010 2,CURE,LK,9:24,64,1,0,0,0,0,0
5/3/2010,2010,L6,L6 2010,L6 2010 3,2010 3,CURE,LK,7:09,74,0,100,0,0,0,2
4/26/2011,2011,L6,L6 2011,L6 2011 1,2011 1,CURE,LK,6:53,69,3,100,0,0,0,0
5/2/2011,2011,L6,L6 2011,L6 2011 2,2011 2,CURE,LK,10:51,79,5,10,0,0,0,0
5/3/2011,2011,L6,L6 2011,L6 2011 3,2011 3,CURE,LK,10:08,77,7,50,0,0,0,0
4/30/2012,2012,l6,l6 2012,l6 2012 1,2012 1,CURE,LK,6:20,,0-5,,0,0,0,0
5/2/2012,2012,L6,L6 2012,L6 2012 2,2012 2,CURE,LK,6:22,62,2,100,0,0,0,0
5/3/2012,2012,L6,L6 2012,L6 2012 3,2012 3,CURE,LK,6:34,65,0,0,0,0,0,0
4/23/2013,2013,L6,L6 2013,L6 2013 1,2013 1,CURE,LK,6:51,47,7,,1,1,1,
4/25/2013,2013,L6,L6 2013,L6 2013 2,2013 2,CURE,LK,6:45,60,4,100,1,1,1,0
5/1/2013,2013,L6,L6 2013,L6 2013 3,2013 3,CURE,LK,6:41,60,0,100,1,1,1,0
4/24/2014,2014,L6,L6 2014,L6 2014 1,2014 1,CURE,LK,6:41,45,0,0,0,0,0,0
4/25/2014,2014,L6,L6 2014,L6 2014 2,2014 2,CURE,LK,10:51,70,10,20,0,0,0,0
4/28/2014,2014,L6,L6 2014,L6 2014 3,2014 3,CURE,LK,6:36,64,5,60,0,0,0,0
5/5/2015,2015,L6,L6 2015,L6 2015 1,2015 1,CURE,LK,9:46,80,0,5,0,0,0,0
5/6/2015,2015,L6,L6 2015,L6 2015 2,2015 2,CURE,LK,10:13,80,0,50,0,0,0,0
5/8/2015,2015,L6,L6 2015,L6 2015 3,2015 3,CURE,LK,10:28,74,8,35,0,0,0,0
4/30/2007,2007,L7,L7 2007,L7 2007 1,2007 1,CURE,LK,7:46,64,0,0,0,0,0,0
5/2/2007,2007,L7,L7 2007,L7 2007 2,2007 2,CURE,LK,9:37,73,5,15,0,0,0,0
5/10/2007,2007,L7,L7 2007,L7 2007 3,2007 3,CURE,LK,7:16,64,1,100,0,0,0,0
4/22/2008,2008,L7,L7 2008,L7 2008 1,2008 1,CURE,LK,7:47,57,1,100,0,0,0,0
4/24/2008,2008,L7,L7 2008,L7 2008 2,2008 2,CURE,LK,9:56,74,0,5,0,0,0,0
4/30/2008,2008,L7,L7 2008,L7 2008 3,2008 3,CURE,LK,7:20,44,0,0,0,0,0,0
4/28/2009,2009,L7,L7 2009,L7 2009 1,2009 1,CURE,LK,7:36,61,0,0,0,0,0,0
4/30/2009,2009,L7,L7 2009,L7 2009 2,2009 2,CURE,LK,9:12,64,1,100,0,0,0,0
5/6/2009,2009,L7,L7 2009,L7 2009 3,2009 3,CURE,LK,7:26,63,0,95,0,0,0,0
4/22/2010,2010,L7,L7 2010,L7 2010 1,2010 1,CURE,LK,7:48,50,0,0,0,0,0,0
4/30/2007,2007,L8,L8 2007,L8 2007 1,2007 1,CURE,LK,8:01,65,0,0,0,0,0,0
5/2/2007,2007,L8,L8 2007,L8 2007 2,2007 2,CURE,LK,9:29,72,7,15,0,0,0,0
5/10/2007,2007,L8,L8 2007,L8 2007 3,2007 3,CURE,LK,7:25,64,1,100,0,0,0,0
4/22/2008,2008,L8,L8 2008,L8 2008 1,2008 1,CURE,LK,8:01,57,4,100,0,0,0,0
4/24/2008,2008,L8,L8 2008,L8 2008 2,2008 2,CURE,LK,9:46,73,1,5,0,0,0,0
4/30/2008,2008,L8,L8 2008,L8 2008 3,2008 3,CURE,LK,7:29,45,0,0,0,0,0,0
4/28/2009,2009,L8,L8 2009,L8 2009 1,2009 1,CURE,LK,7:46,62,1,0,1,0,1,1
4/30/2009,2009,L8,L8 2009,L8 2009 2,2009 2,CURE,LK,9:03,63,1,100,0,0,0,0
5/6/2009,2009,L8,L8 2009,L8 2009 3,2009 3,CURE,LK,7:34,64,0,90,0,0,0,1
4/22/2010,2010,L8,L8 2010,L8 2010 1,2010 1,CURE,LK,7:55,50,2,0,0,0,0,0
4/30/2007,2007,L9,L9 2007,L9 2007 1,2007 1,CURE,LK,9:14,71,2,0,0,0,0,0
5/2/2007,2007,L9,L9 2007,L9 2007 2,2007 2,CURE,LK,9:17,70,5,20,0,0,0,0
5/10/2007,2007,L9,L9 2007,L9 2007 3,2007 3,CURE,LK,7:34,64,1,100,0,0,0,0
4/22/2008,2008,L9,L9 2008,L9 2008 1,2008 1,CURE,LK,8:13,58,3,100,0,0,0,0
4/24/2008,2008,L9,L9 2008,L9 2008 2,2008 2,CURE,LK,9:36,73,2,5,0,0,0,0
4/30/2008,2008,L9,L9 2008,L9 2008 3,2008 3,CURE,LK,7:38,47,0,0,0,0,0,0
4/28/2009,2009,L9,L9 2009,L9 2009 1,2009 1,CURE,LK,8:01,63,1,0,0,0,0,0
4/30/2009,2009,L9,L9 2009,L9 2009 2,2009 2,CURE,LK,8:51,62,1,100,0,0,0,0
5/6/2009,2009,L9,L9 2009,L9 2009 3,2009 3,CURE,LK,7:46,65,1,95,0,0,0,0
4/22/2010,2010,L9,L9 2010,L9 2010 1,2010 1,CURE,LK,8:07,51,1,0,0,0,0,0
4/28/2010,2010,L9,L9 2010,L9 2010 2,2010 2,CURE,LK,9:12,62,1,0,0,0,0,0
5/3/2010,2010,L9,L9 2010,L9 2010 3,2010 3,CURE,LK,7:21,74,0,100,0,0,0,1
4/26/2011,2011,L9,L9 2011,L9 2011 1,2011 1,CURE,LK,7:05,69,1,100,0,0,0,2
5/2/2011,2011,L9,L9 2011,L9 2011 2,2011 2,CURE,LK,10:06,77,15,10,0,0,0,0
5/3/2011,2011,L9,L9 2011,L9 2011 3,2011 3,CURE,LK,9:52,76,4,80,0,0,0,0
4/30/2012,2012,L9,L9 2012,L9 2012 1,2012 1,CURE,LK,6:29,,0-5,,0,0,0,0
5/2/2012,2012,L9,L9 2012,L9 2012 2,2012 2,CURE,LK,7:03,64,5,75,0,0,0,0
5/3/2012,2012,L9,L9 2012,L9 2012 3,2012 3,CURE,LK,6:45,65,0,0,0,0,0,0
4/23/2013,2013,L9,L9 2013,L9 2013 1,2013 1,CURE,LK,7:03,47,10,,0,0,0,
4/25/2013,2013,L9,L9 2013,L9 2013 2,2013 2,CURE,LK,6:59,60,5,100,0,0,0,0
5/1/2013,2013,L9,L9 2013,L9 2013 3,2013 3,CURE,LK,6:53,60,0,100,0,0,0,0
4/24/2014,2014,L9,L9 2014,L9 2014 1,2014 1,CURE,LK,6:52,45,0,0,0,0,0,0
4/25/2014,2014,L9,L9 2014,L9 2014 2,2014 2,CURE,LK,10:36,68,5,10,0,0,0,0
4/28/2014,2014,L9,L9 2014,L9 2014 3,2014 3,CURE,LK,6:47,66,0,80,0,0,0,0
5/5/2015,2015,L9,L9 2015,L9 2015 1,2015 1,CURE,LK,9:33,78,0,5,0,0,0,0
5/6/2015,2015,L9,L9 2015,L9 2015 2,2015 2,CURE,LK,10:02,75,0,50,0,0,0,0
5/8/2015,2015,L9,L9 2015,L9 2015 3,2015 3,CURE,LK,5:46,61,1,0,0,0,0,0
5/5/2015,2015,L99,L99 2015,L99 2015 1,2015 1,CURE,LK,10:07,82,0,5,0,0,0,0
5/7/2015,2015,L99,L99 2015,L99 2015 2,2015 2,CURE,LK,6:16,62,0,80,0,0,0,0
